@relation fitness_decision_mining

@attribute region {Africa,Asia,Europe,North_America,Oceania,South_America}
@attribute year numeric
@attribute fitness_participation_rate numeric
@attribute gym_penetration_rate numeric
@attribute urban_population_percentage numeric
@attribute obesity_rate numeric
@attribute gdp_per_capita_usd numeric
@attribute average_membership_cost_usd numeric
@attribute insufficient_physical_activity_pct numeric
@attribute membership_growth_pct numeric
@attribute participation_change numeric
@attribute inactivity_change numeric
@attribute members_per_gym numeric
@attribute revenue_per_member numeric
@attribute decision_priority {Affordable_Access_Action,Balanced_Maintenance,Capacity_Expansion,Health_Risk_Intervention,Premium_Retention}

@data
Africa,2000.000000,0.295300,0.003700,0.221900,0.031000,401.698200,5.000000,0.136800,0.000000,0.000000,0.000000,466.901818,59.999868,Balanced_Maintenance
Africa,2001.000000,0.299500,0.003900,0.226000,0.033100,396.638700,5.000000,0.130100,7.270362,0.004200,-0.006700,466.891525,59.999993,Balanced_Maintenance
Africa,2002.000000,0.303800,0.004100,0.230300,0.035400,402.649000,5.000000,0.123800,7.497114,0.004300,-0.006300,467.063091,60.000007,Balanced_Maintenance
Africa,2003.000000,0.308300,0.004300,0.235200,0.037900,422.183600,5.000000,0.117600,7.950884,0.004500,-0.006200,467.342105,59.999875,Balanced_Maintenance
Africa,2004.000000,0.313100,0.004500,0.240800,0.040400,450.385300,5.000000,0.111800,8.438288,0.004800,-0.005800,467.164420,60.000150,Balanced_Maintenance
Africa,2005.000000,0.318100,0.004800,0.247100,0.043100,483.334900,5.000000,0.106100,8.858284,0.005000,-0.005700,467.007426,60.000111,Balanced_Maintenance
Africa,2006.000000,0.323400,0.005100,0.253700,0.046000,475.746700,5.000000,0.100700,9.159330,0.005300,-0.005400,467.011338,59.999869,Balanced_Maintenance
Africa,2007.000000,0.328700,0.005400,0.260700,0.049000,543.198300,5.000000,0.095400,9.331786,0.005300,-0.005300,467.159751,59.999969,Balanced_Maintenance
Africa,2008.000000,0.334100,0.005800,0.267900,0.052100,675.977200,5.000000,0.090400,9.319584,0.005400,-0.005000,467.089184,60.000077,Balanced_Maintenance
Africa,2009.000000,0.339500,0.006200,0.275000,0.055300,693.823500,5.000000,0.085600,9.043046,0.005400,-0.004800,467.623693,59.999981,Balanced_Maintenance
Africa,2010.000000,0.344700,0.006500,0.282000,0.058700,736.530200,5.000000,0.081000,9.005052,0.005200,-0.004600,467.391374,59.999915,Balanced_Maintenance
Africa,2011.000000,0.349700,0.006900,0.288700,0.062300,775.392800,5.000000,0.076600,9.061578,0.005000,-0.004400,467.203514,59.999909,Balanced_Maintenance
Africa,2012.000000,0.354500,0.007300,0.294900,0.065900,861.969900,5.000000,0.072500,8.830774,0.004800,-0.004100,467.401077,59.999963,Balanced_Maintenance
Africa,2013.000000,0.359000,0.008100,0.300700,0.069800,963.057100,5.000000,0.068500,14.387567,0.004500,-0.004000,479.763285,59.999975,Capacity_Expansion
Africa,2014.000000,0.363400,0.008900,0.306400,0.073800,1022.748400,5.000000,0.064800,13.148846,0.004400,-0.003700,490.160305,60.000013,Capacity_Expansion
Africa,2015.000000,0.367600,0.008800,0.312100,0.078100,939.127300,5.000000,0.061400,1.652365,0.004200,-0.003400,475.446410,59.999939,Balanced_Maintenance
Africa,2016.000000,0.371700,0.009300,0.317600,0.082600,953.010700,5.000000,0.058100,9.125330,0.004100,-0.003300,478.042186,59.999960,Balanced_Maintenance
Africa,2017.000000,0.375700,0.009900,0.323000,0.087300,986.674000,5.000000,0.055100,10.223065,0.004000,-0.003000,484.202643,60.000051,Balanced_Maintenance
Africa,2018.000000,0.379600,0.010500,0.328300,0.092100,1023.106300,5.000000,0.052300,9.693943,0.003900,-0.002800,490.516680,60.000005,Balanced_Maintenance
Africa,2019.000000,0.383200,0.011100,0.333500,0.097200,1063.322500,5.000000,0.049700,9.220446,0.003600,-0.002600,497.303625,59.999959,Balanced_Maintenance
Africa,2020.000000,0.385900,0.009200,0.338500,0.102500,1117.415300,5.000000,0.047300,-14.634054,0.002700,-0.002400,505.918092,59.999995,Balanced_Maintenance
Africa,2021.000000,0.388500,0.011200,0.343500,0.108100,1159.856600,5.000000,0.045100,24.833519,0.002600,-0.002200,512.533236,59.999989,Capacity_Expansion
Africa,2022.000000,0.391000,0.012500,0.348200,0.113900,1207.520600,5.000000,0.043000,15.206981,0.002500,-0.002100,519.845016,59.999976,Capacity_Expansion
Africa,2023.000000,0.394400,0.013400,0.354700,0.113900,1224.002200,5.000000,0.043000,10.592942,0.003400,0.000000,522.189252,60.000019,Capacity_Expansion
Africa,2024.000000,0.398000,0.013400,0.361700,0.113900,1186.716900,5.000000,0.043000,3.061003,0.003600,0.000000,516.743130,59.999986,Balanced_Maintenance
Africa,2025.000000,0.398000,0.013600,0.361700,0.113900,1186.716900,5.000000,0.043000,0.868071,0.000000,0.000000,516.880423,60.000017,Balanced_Maintenance
Africa,2026.000000,0.398000,0.013700,0.361700,0.113900,1186.716900,5.000000,0.043000,0.736966,0.000000,0.000000,516.666667,59.999971,Balanced_Maintenance
Asia,2000.000000,0.330500,0.013000,0.314600,0.059000,2005.976900,5.260000,0.159100,0.000000,0.000000,0.000000,847.094845,63.120007,Balanced_Maintenance
Asia,2001.000000,0.334700,0.013100,0.327400,0.061900,1889.934300,5.200000,0.163500,1.842805,0.004200,0.004400,831.833002,62.399975,Balanced_Maintenance
Asia,2002.000000,0.338900,0.014600,0.340700,0.064900,2089.751800,5.300000,0.168100,12.036223,0.004200,0.004600,856.989031,63.599978,Capacity_Expansion
Asia,2003.000000,0.343200,0.016300,0.354300,0.068000,2347.540000,5.430000,0.172800,12.974937,0.004300,0.004700,885.612040,65.160012,Capacity_Expansion
Asia,2004.000000,0.347300,0.018300,0.367900,0.071300,2641.562700,5.570000,0.177700,12.941091,0.004100,0.004900,914.574159,66.840028,Capacity_Expansion
Asia,2005.000000,0.351200,0.020100,0.381300,0.074700,2867.703800,5.680000,0.182700,10.786424,0.003900,0.005000,934.624118,68.160015,Capacity_Expansion
Asia,2006.000000,0.354800,0.022800,0.394400,0.078200,3331.320400,5.900000,0.187900,14.378588,0.003600,0.005200,971.702564,70.799990,Capacity_Expansion
Asia,2007.000000,0.358100,0.025900,0.407000,0.081900,3918.528200,6.190000,0.193300,14.620452,0.003300,0.005400,1011.928363,74.279988,Capacity_Expansion
Asia,2008.000000,0.360900,0.028500,0.419000,0.085600,4309.135100,6.370000,0.198700,10.835169,0.002800,0.005400,1035.344086,76.439986,Capacity_Expansion
Asia,2009.000000,0.363300,0.029500,0.430000,0.089400,4135.439900,6.290000,0.204200,4.233126,0.002400,0.005500,1025.157814,75.479999,Balanced_Maintenance
Asia,2010.000000,0.365100,0.033500,0.440000,0.093100,4973.862900,6.700000,0.209800,14.584017,0.001800,0.005600,1070.264309,80.399995,Capacity_Expansion
Asia,2011.000000,0.365900,0.036300,0.448000,0.096800,5373.623300,6.890000,0.215500,8.876616,0.000800,0.005700,1089.238799,82.679985,Balanced_Maintenance
Asia,2012.000000,0.365600,0.038900,0.453700,0.100600,5725.528000,7.060000,0.221400,7.746270,-0.000300,0.005900,1104.889025,84.720008,Balanced_Maintenance
Asia,2013.000000,0.364800,0.041200,0.458300,0.104500,6018.082400,7.200000,0.227300,6.728897,-0.000800,0.005900,1117.459837,86.399997,Balanced_Maintenance
Asia,2014.000000,0.363900,0.042200,0.463100,0.108600,5801.197900,7.100000,0.233500,2.803353,-0.000900,0.006200,1108.357170,85.199989,Balanced_Maintenance
Asia,2015.000000,0.363500,0.043400,0.469500,0.112800,5688.853400,7.040000,0.239900,3.296760,-0.000400,0.006400,1103.579935,84.480007,Balanced_Maintenance
Asia,2016.000000,0.364200,0.045400,0.478800,0.117100,5833.577200,7.110000,0.246400,5.131392,0.000700,0.006500,1109.747670,85.320013,Balanced_Maintenance
Asia,2017.000000,0.366600,0.048800,0.492300,0.121500,6413.091800,7.390000,0.253100,8.090791,0.002400,0.006700,1133.046299,88.679999,Balanced_Maintenance
Asia,2018.000000,0.385000,0.054400,0.545800,0.126100,7099.776500,7.720000,0.259900,11.837517,0.018400,0.006800,1158.049166,92.640006,Balanced_Maintenance
Asia,2019.000000,0.386800,0.057500,0.559300,0.130600,7605.696600,7.970000,0.266900,5.862655,0.001800,0.007000,1175.167095,95.639996,Balanced_Maintenance
Asia,2020.000000,0.388200,0.044700,0.572400,0.135300,6985.643900,7.670000,0.274000,-22.175337,0.001400,0.007100,1154.257030,92.039987,Balanced_Maintenance
Asia,2021.000000,0.389400,0.053000,0.585100,0.140200,7057.207500,7.700000,0.281300,18.785543,0.001200,0.007300,1156.753345,92.399996,Balanced_Maintenance
Asia,2022.000000,0.390200,0.057400,0.597400,0.145100,6909.352800,7.630000,0.288700,8.168864,0.000800,0.007400,1151.441366,91.560008,Balanced_Maintenance
Asia,2023.000000,0.394900,0.062000,0.609300,0.145100,7195.101300,7.770000,0.288700,8.048711,0.004700,0.000000,1161.544813,93.240007,Balanced_Maintenance
Asia,2024.000000,0.398500,0.063600,0.618700,0.145100,7346.620200,7.840000,0.288700,2.562228,0.003600,0.000000,1166.614381,94.079997,Balanced_Maintenance
Asia,2025.000000,0.398500,0.064200,0.618700,0.145100,7346.620200,7.840000,0.288700,0.868126,0.000000,0.000000,1166.592593,94.079995,Balanced_Maintenance
Asia,2026.000000,0.398500,0.064600,0.618700,0.145100,7346.620200,7.840000,0.288700,0.736881,0.000000,0.000000,1166.606648,94.080002,Balanced_Maintenance
North_America,2000.000000,0.336500,0.042900,0.559300,0.196100,6178.589800,10.080000,0.362200,0.000000,0.000000,0.000000,1089.596154,120.959547,Balanced_Maintenance
North_America,2001.000000,0.334200,0.045300,0.559000,0.201400,6657.414700,10.400000,0.366300,6.007872,-0.002300,0.004100,1112.277778,124.800559,Balanced_Maintenance
North_America,2002.000000,0.331800,0.046900,0.558300,0.206400,6762.930800,10.470000,0.370400,3.949187,-0.002400,0.004100,1114.910714,125.640394,Balanced_Maintenance
North_America,2003.000000,0.329300,0.052500,0.557200,0.211400,8445.046500,11.590000,0.374500,12.520221,-0.002500,0.004100,1170.866667,139.080709,Balanced_Maintenance
North_America,2004.000000,0.326700,0.057300,0.555700,0.216300,9871.034200,12.550000,0.378500,9.821784,-0.002600,0.004000,1205.500000,150.600283,Balanced_Maintenance
North_America,2005.000000,0.324000,0.064200,0.553900,0.221000,12346.437300,14.210000,0.382400,7.645946,-0.002700,0.003900,1258.348485,170.519416,Balanced_Maintenance
North_America,2006.000000,0.321300,0.069700,0.551800,0.225600,14152.660700,15.420000,0.386300,8.893331,-0.002700,0.003900,1291.957143,185.040890,Balanced_Maintenance
North_America,2007.000000,0.318500,0.076300,0.549400,0.230100,16606.675400,17.060000,0.390100,9.890863,-0.002800,0.003800,1325.093333,204.720935,Balanced_Maintenance
North_America,2008.000000,0.315700,0.085700,0.546800,0.234500,21298.994500,20.200000,0.393800,12.878590,-0.002800,0.003700,1384.950617,242.400817,Affordable_Access_Action
North_America,2009.000000,0.312800,0.079200,0.543900,0.238900,14634.056500,15.740000,0.397500,-7.516424,-0.002900,0.003700,1296.862500,188.879912,Balanced_Maintenance
North_America,2010.000000,0.309900,0.086100,0.540900,0.243200,16815.424700,17.200000,0.401200,9.372620,-0.002900,0.003700,1334.976471,206.400791,Balanced_Maintenance
North_America,2011.000000,0.307500,0.093300,0.539300,0.247400,19151.087000,18.760000,0.404800,9.181920,-0.002400,0.003600,1361.450549,225.119467,Affordable_Access_Action
North_America,2012.000000,0.305700,0.098800,0.539300,0.251600,20332.139000,19.550000,0.408300,6.457237,-0.001800,0.003500,1388.336842,234.599635,Affordable_Access_Action
North_America,2013.000000,0.303800,0.103900,0.539300,0.255600,21304.977700,20.210000,0.411900,5.638704,-0.001900,0.003600,1393.290000,242.520265,Affordable_Access_Action
North_America,2014.000000,0.302000,0.108400,0.539300,0.259500,21908.301500,20.610000,0.415400,4.710434,-0.001800,0.003500,1402.807692,247.320292,Health_Risk_Intervention
North_America,2015.000000,0.300100,0.108600,0.539300,0.263500,19887.232800,19.260000,0.419100,0.440052,-0.001900,0.003700,1382.396226,231.120668,Health_Risk_Intervention
North_America,2016.000000,0.298200,0.107100,0.539300,0.267700,17449.153900,17.620000,0.422800,-1.001133,-0.001900,0.003700,1343.212963,211.440183,Health_Risk_Intervention
North_America,2017.000000,0.296300,0.110100,0.539300,0.271800,17566.100000,17.700000,0.426500,2.972420,-0.001900,0.003700,1345.756757,212.399568,Health_Risk_Intervention
North_America,2018.000000,0.294600,0.112600,0.539300,0.275200,17571.498700,17.710000,0.429800,2.471566,-0.001700,0.003300,1342.728070,212.519367,Health_Risk_Intervention
North_America,2019.000000,0.292800,0.114100,0.539300,0.278900,17212.612900,17.470000,0.433300,1.656748,-0.001800,0.003500,1341.439655,209.639946,Health_Risk_Intervention
North_America,2020.000000,0.290700,0.087100,0.539400,0.283400,15283.627100,16.170000,0.437400,-23.540072,-0.002100,0.004100,1307.439560,194.039218,Health_Risk_Intervention
North_America,2021.000000,0.288700,0.106900,0.539400,0.287400,17712.567400,17.800000,0.441200,22.881733,-0.002000,0.003800,1353.712963,213.599408,Health_Risk_Intervention
North_America,2022.000000,0.286700,0.121400,0.539500,0.291500,20750.520200,19.830000,0.445100,13.375422,-0.002000,0.003900,1381.300000,237.960032,Health_Risk_Intervention
North_America,2023.000000,0.286700,0.123000,0.539500,0.291500,18308.453600,18.200000,0.445100,1.465407,0.000000,0.000000,1356.330645,218.400202,Health_Risk_Intervention
North_America,2024.000000,0.286800,0.125200,0.539600,0.291500,18733.411000,18.480000,0.445100,1.825965,0.000100,0.000000,1359.174603,221.760248,Health_Risk_Intervention
North_America,2025.000000,0.286800,0.126200,0.539600,0.291500,18733.411000,18.480000,0.445100,0.868291,0.000000,0.000000,1360.181102,221.759880,Health_Risk_Intervention
North_America,2026.000000,0.286800,0.127200,0.539600,0.291500,18733.411000,18.480000,0.445100,0.736933,0.000000,0.000000,1359.500000,221.759781,Health_Risk_Intervention
Africa,2000.000000,0.440600,0.011500,0.636200,0.148400,2199.044700,5.000000,0.226900,0.000000,0.000000,0.000000,624.505556,59.999795,Balanced_Maintenance
Africa,2001.000000,0.439600,0.011900,0.639500,0.153800,2235.719800,5.000000,0.231100,4.830488,-0.001000,0.004200,630.165775,60.000161,Balanced_Maintenance
Africa,2002.000000,0.438500,0.012500,0.642800,0.159300,2320.772400,5.000000,0.235400,6.066649,-0.001100,0.004300,634.467005,59.999952,Balanced_Maintenance
Africa,2003.000000,0.437300,0.013900,0.646100,0.164800,2725.864300,5.000000,0.239900,12.224178,-0.001200,0.004500,664.781991,60.000036,Capacity_Expansion
Africa,2004.000000,0.436100,0.015200,0.649300,0.170300,3067.419400,5.000000,0.244300,10.141942,-0.001200,0.004400,686.644444,60.000149,Balanced_Maintenance
Africa,2005.000000,0.434800,0.016000,0.652300,0.175700,3146.826100,5.000000,0.248800,6.051976,-0.001300,0.004500,688.424370,60.000116,Balanced_Maintenance
Africa,2006.000000,0.433300,0.017000,0.655200,0.181000,3322.569300,5.000000,0.253400,7.507705,-0.001500,0.004600,698.992063,59.999841,Balanced_Maintenance
Africa,2007.000000,0.431800,0.018600,0.658000,0.186400,3726.916700,5.080000,0.258000,10.306223,-0.001500,0.004600,719.629630,60.959892,Balanced_Maintenance
Africa,2008.000000,0.430200,0.020500,0.660700,0.191900,4255.050100,5.290000,0.262600,11.056099,-0.001600,0.004600,744.075862,63.479882,Capacity_Expansion
Africa,2009.000000,0.428500,0.021000,0.663400,0.197500,4080.090300,5.220000,0.267400,3.800132,-0.001700,0.004800,736.782895,62.639962,Balanced_Maintenance
Africa,2010.000000,0.426800,0.022400,0.666300,0.203300,4291.861200,5.300000,0.272200,7.633649,-0.001700,0.004800,744.074074,63.599876,Balanced_Maintenance
Africa,2011.000000,0.425100,0.023600,0.669200,0.209100,4420.647700,5.360000,0.277000,6.661689,-0.001700,0.004800,749.679300,64.320110,Balanced_Maintenance
Africa,2012.000000,0.423400,0.024300,0.672100,0.215100,4297.267800,5.310000,0.281900,4.161157,-0.001700,0.004900,746.072423,63.719978,Balanced_Maintenance
Africa,2013.000000,0.421600,0.025400,0.675000,0.221500,4369.793500,5.340000,0.286900,5.812425,-0.001800,0.005000,747.778364,64.079906,Balanced_Maintenance
Africa,2014.000000,0.419600,0.026600,0.677500,0.228000,4458.979000,5.370000,0.292000,5.636750,-0.002000,0.005100,752.218593,64.439952,Balanced_Maintenance
Africa,2015.000000,0.417000,0.026300,0.678800,0.234800,4014.947700,5.190000,0.297200,0.193398,-0.002600,0.005200,733.403423,62.280085,Balanced_Maintenance
Africa,2016.000000,0.414600,0.026600,0.680600,0.241900,3847.803500,5.130000,0.302500,2.330629,-0.002400,0.005300,725.657210,61.560056,Balanced_Maintenance
Africa,2017.000000,0.412300,0.026700,0.682900,0.248900,3619.032500,5.030000,0.307700,1.240581,-0.002300,0.005200,714.393103,60.359968,Balanced_Maintenance
Africa,2018.000000,0.410300,0.027300,0.685500,0.255800,3628.103700,5.040000,0.312800,3.517494,-0.002000,0.005100,714.871111,60.480003,Balanced_Maintenance
Africa,2019.000000,0.408200,0.027600,0.688200,0.262500,3528.872100,5.000000,0.317900,1.938189,-0.002100,0.005100,709.798701,60.000021,Balanced_Maintenance
Africa,2020.000000,0.406200,0.022000,0.691000,0.269300,3548.653600,5.010000,0.323100,-19.693712,-0.002000,0.005200,711.745946,60.119914,Balanced_Maintenance
Africa,2021.000000,0.404100,0.026800,0.694000,0.276000,3906.939300,5.150000,0.328300,22.623089,-0.002100,0.005200,728.945824,61.799912,Capacity_Expansion
Africa,2022.000000,0.402100,0.028400,0.697100,0.282600,3707.292800,5.070000,0.333600,6.591045,-0.002000,0.005300,718.594990,60.839986,Balanced_Maintenance
Africa,2023.000000,0.403300,0.030800,0.700300,0.282600,3951.116800,5.170000,0.333600,9.163672,0.001200,0.000000,729.609709,62.040008,Balanced_Maintenance
Africa,2024.000000,0.404500,0.031900,0.703600,0.282600,4181.137900,5.260000,0.333600,4.252839,0.001200,0.000000,740.508507,63.119983,Balanced_Maintenance
Africa,2025.000000,0.404500,0.032200,0.703600,0.282600,4181.137900,5.260000,0.333600,0.868202,0.000000,0.000000,739.943820,63.119935,Balanced_Maintenance
Africa,2026.000000,0.404500,0.032400,0.703600,0.282600,4181.137900,5.260000,0.333600,0.736720,0.000000,0.000000,739.853160,63.120040,Balanced_Maintenance
Europe,2000.000000,0.333100,0.034900,0.589700,0.219300,4199.379900,8.100000,0.388000,0.000000,0.000000,0.000000,828.175744,97.200007,Balanced_Maintenance
Europe,2001.000000,0.334300,0.031400,0.598700,0.225600,3052.225700,7.390000,0.391400,-8.713493,0.001200,0.003400,764.900441,88.680007,Balanced_Maintenance
Europe,2002.000000,0.335400,0.035100,0.607400,0.231900,3591.086300,7.730000,0.394700,13.000832,0.001100,0.003300,797.270078,92.760017,Capacity_Expansion
Europe,2003.000000,0.336400,0.040700,0.615800,0.238100,4649.636700,8.380000,0.397900,17.363683,0.001000,0.003200,848.315515,100.560016,Capacity_Expansion
Europe,2004.000000,0.337500,0.046900,0.624400,0.244200,5979.605400,9.210000,0.400900,16.489170,0.001100,0.003000,898.234292,110.520003,Capacity_Expansion
Europe,2005.000000,0.338900,0.052900,0.633300,0.249900,7331.854300,10.050000,0.403800,14.069802,0.001400,0.002900,938.879990,120.600008,Balanced_Maintenance
Europe,2006.000000,0.340400,0.057200,0.642900,0.255400,7990.082500,10.450000,0.406500,9.289935,0.001500,0.002700,955.900834,125.399986,Balanced_Maintenance
Europe,2007.000000,0.342400,0.064500,0.653400,0.260700,9766.917300,11.560000,0.409000,12.853753,0.002000,0.002500,995.696370,138.720006,Health_Risk_Intervention
Europe,2008.000000,0.344700,0.070500,0.665100,0.266100,10913.407900,12.270000,0.411500,10.649683,0.002300,0.002500,1017.761179,147.239997,Health_Risk_Intervention
Europe,2009.000000,0.347600,0.069900,0.678400,0.271400,9076.924700,11.130000,0.414000,0.538585,0.002900,0.002500,981.164295,133.560012,Health_Risk_Intervention
Europe,2010.000000,0.351000,0.077900,0.693500,0.276500,10698.969900,12.130000,0.416400,13.196291,0.003400,0.002400,1013.823519,145.560005,Health_Risk_Intervention
Europe,2011.000000,0.354900,0.083900,0.710000,0.281500,11373.635600,12.550000,0.418700,9.234594,0.003900,0.002300,1025.865854,150.599998,Health_Risk_Intervention
Europe,2012.000000,0.362300,0.090100,0.737800,0.286500,11776.759300,12.800000,0.421100,8.827230,0.007400,0.002400,1032.847233,153.600000,Health_Risk_Intervention
Europe,2013.000000,0.375900,0.099100,0.785200,0.291500,12635.557000,13.330000,0.423400,11.374821,0.013600,0.002300,1046.757214,159.960007,Health_Risk_Intervention
Europe,2014.000000,0.390300,0.105400,0.836000,0.296400,12209.386200,13.070000,0.425800,7.837760,0.014400,0.002400,1039.926764,156.839993,Health_Risk_Intervention
Europe,2015.000000,0.400100,0.108500,0.872200,0.301400,11064.649500,12.360000,0.428200,4.319534,0.009800,0.002400,1020.418490,148.319999,Health_Risk_Intervention
Europe,2016.000000,0.401100,0.112200,0.881000,0.306900,10984.364300,12.310000,0.430700,4.757288,0.001000,0.002500,1018.981435,147.720001,Health_Risk_Intervention
Europe,2017.000000,0.399200,0.114300,0.880300,0.312600,10756.387800,12.170000,0.433100,3.241014,-0.001900,0.002400,1014.792284,146.039998,Health_Risk_Intervention
Europe,2018.000000,0.398100,0.026000,0.881700,0.318700,9684.118200,11.500000,0.435300,-76.943022,-0.001100,0.002200,994.169563,138.000020,Health_Risk_Intervention
Europe,2019.000000,0.398100,0.115100,0.886600,0.324800,9395.233800,11.330000,0.437400,348.954992,0.000000,0.002100,987.993658,135.959998,Health_Risk_Intervention
Europe,2020.000000,0.397400,0.089700,0.889300,0.330700,8798.117900,10.950000,0.439500,-21.293398,-0.000700,0.002100,974.985400,131.399996,Health_Risk_Intervention
Europe,2021.000000,0.396600,0.109400,0.891800,0.336400,9981.764000,11.690000,0.441700,23.107847,-0.000800,0.002200,1000.040730,140.279994,Health_Risk_Intervention
Europe,2022.000000,0.394700,0.121300,0.890400,0.342600,10897.839800,12.260000,0.443900,11.933890,-0.001900,0.002200,1017.391214,147.120006,Health_Risk_Intervention
Europe,2023.000000,0.394600,0.012900,0.890200,0.342600,13375.094700,13.790000,0.443900,-89.326785,-0.000100,0.000000,255.813953,165.480000,Health_Risk_Intervention
Europe,2024.000000,0.395600,0.144300,0.893400,0.342600,15892.715700,15.350000,0.443900,1022.012909,0.001000,0.000000,1092.224956,184.199995,Health_Risk_Intervention
Europe,2025.000000,0.395600,0.145600,0.893400,0.342600,15892.715700,15.350000,0.443900,0.868123,0.000000,0.000000,1092.234339,184.199996,Health_Risk_Intervention
Europe,2026.000000,0.395600,0.146600,0.893400,0.342600,15892.715700,15.350000,0.443900,0.736886,0.000000,0.000000,1092.233409,184.200002,Health_Risk_Intervention
Africa,2000.000000,0.250500,0.003000,0.116400,0.016100,258.050300,5.000000,0.118000,0.000000,0.000000,0.000000,466.741935,59.999641,Balanced_Maintenance
Africa,2001.000000,0.253100,0.003100,0.119000,0.017300,236.021200,5.000000,0.113500,7.227866,0.002600,-0.004500,467.313253,60.000309,Balanced_Maintenance
Africa,2002.000000,0.255800,0.003300,0.122000,0.018600,241.984700,5.000000,0.109100,7.702323,0.002700,-0.004400,466.754190,60.000012,Balanced_Maintenance
Africa,2003.000000,0.258900,0.003400,0.125900,0.019900,250.715400,5.000000,0.104800,8.232295,0.003100,-0.004300,468.533679,60.000199,Balanced_Maintenance
Africa,2004.000000,0.262700,0.003600,0.131200,0.021300,292.381900,5.000000,0.100800,8.687671,0.003800,-0.004000,468.014286,60.000224,Balanced_Maintenance
Africa,2005.000000,0.267200,0.003800,0.137900,0.022800,330.405400,5.000000,0.096800,9.189789,0.004500,-0.004000,466.586957,59.999860,Balanced_Maintenance
Africa,2006.000000,0.272300,0.004100,0.145900,0.024300,346.518300,5.000000,0.093100,9.672460,0.005100,-0.003700,467.043651,60.000093,Balanced_Maintenance
Africa,2007.000000,0.277900,0.004400,0.154900,0.025800,401.389100,5.000000,0.089400,10.087939,0.005600,-0.003700,467.754513,60.000008,Balanced_Maintenance
Africa,2008.000000,0.284100,0.004700,0.165100,0.027400,472.842700,5.000000,0.086000,10.389911,0.006200,-0.003400,467.418301,59.999916,Capacity_Expansion
Africa,2009.000000,0.290700,0.005000,0.176100,0.029100,798.947100,5.000000,0.082600,10.576103,0.006600,-0.003400,467.920118,60.000089,Capacity_Expansion
Africa,2010.000000,0.297700,0.005400,0.188000,0.030900,823.488100,5.000000,0.079400,10.660293,0.007000,-0.003200,467.959893,59.999857,Capacity_Expansion
Africa,2011.000000,0.305100,0.005800,0.200600,0.032700,835.620100,5.000000,0.076400,10.621825,0.007400,-0.003000,467.649758,59.999938,Capacity_Expansion
Africa,2012.000000,0.312700,0.006200,0.213700,0.034800,795.222900,5.000000,0.073600,10.470696,0.007600,-0.002800,468.006565,60.000131,Capacity_Expansion
Africa,2013.000000,0.320600,0.006700,0.227400,0.036900,818.285400,5.000000,0.071000,10.228681,0.007900,-0.002600,467.769841,59.999992,Balanced_Maintenance
Africa,2014.000000,0.328900,0.007100,0.241900,0.039300,896.054800,5.000000,0.068500,10.168988,0.008300,-0.002500,467.140288,59.999969,Balanced_Maintenance
Africa,2015.000000,0.333700,0.007500,0.249800,0.041900,862.934600,5.000000,0.066300,8.455319,0.004800,-0.002200,467.149254,60.000082,Balanced_Maintenance
Africa,2016.000000,0.338100,0.007900,0.257000,0.044700,752.696600,5.000000,0.064200,8.227100,0.004400,-0.002100,467.585890,60.000059,Balanced_Maintenance
Africa,2017.000000,0.342500,0.008200,0.264100,0.047800,765.218300,5.000000,0.062400,8.056654,0.004400,-0.001800,467.273759,60.000036,Balanced_Maintenance
Africa,2018.000000,0.346800,0.008500,0.271300,0.051300,792.165700,5.000000,0.060700,7.600750,0.004300,-0.001700,467.634565,60.000028,Balanced_Maintenance
Africa,2019.000000,0.351000,0.008800,0.278400,0.055100,822.171200,5.000000,0.059100,7.254272,0.004200,-0.001600,467.627306,59.999987,Balanced_Maintenance
Africa,2020.000000,0.355200,0.007100,0.285400,0.059200,845.766500,5.000000,0.057800,-16.639969,0.004200,-0.001300,467.432153,60.000044,Balanced_Maintenance
Africa,2021.000000,0.359300,0.008500,0.292400,0.063800,882.791700,5.000000,0.056600,22.830439,0.004100,-0.001200,467.314526,59.999933,Capacity_Expansion
Africa,2022.000000,0.363200,0.009800,0.299300,0.068800,963.067300,5.000000,0.055500,18.985391,0.003900,-0.001100,479.480331,60.000032,Capacity_Expansion
Africa,2023.000000,0.366800,0.010800,0.306100,0.068800,1002.309100,5.000000,0.055500,12.981402,0.003600,0.000000,486.795349,59.999985,Capacity_Expansion
Africa,2024.000000,0.370300,0.011600,0.312800,0.068800,1077.912800,5.000000,0.055500,10.614078,0.003500,0.000000,499.869603,60.000012,Capacity_Expansion
Africa,2025.000000,0.370300,0.011700,0.312800,0.068800,1077.912800,5.000000,0.055500,0.868102,0.000000,0.000000,499.892123,60.000024,Balanced_Maintenance
Africa,2026.000000,0.370300,0.011800,0.312800,0.068800,1077.912800,5.000000,0.055500,0.736974,0.000000,0.000000,499.725573,59.999973,Balanced_Maintenance
Europe,2000.000000,0.530200,0.021800,0.674000,0.206400,653.294300,5.910000,0.102400,0.000000,0.000000,0.000000,522.447559,70.919992,Balanced_Maintenance
Europe,2001.000000,0.529100,0.022400,0.672700,0.209900,800.490700,6.000000,0.103300,1.618770,-0.001100,0.000900,522.569933,71.999996,Balanced_Maintenance
Europe,2002.000000,0.528500,0.023100,0.672700,0.213400,903.011900,6.060000,0.104200,2.369538,-0.000600,0.000900,523.496276,72.720004,Balanced_Maintenance
